from,to,count
KATABA I,GUEDIAWAYE,3
KATABA I,PIKINE DAGOUDANE,0
KATABA I,THIAROYE,5
KATABA I,NIAYES,3
KATABA I,RUFISQUE,0
KATABA I,BAMBILOR,0
KATABA I,KEUR MOUSSA,0
KATABA I,SINDIA,1
KATABA I,NOTTO,0
KATABA I,THIENABA,0
KATABA I,PAMBAL,0
KATABA I,MEOUANE,0
KATABA I,MERINA DAKHAR,0
KATABA I,NIAKHENE,0
KATABA I,THIES SUD,1
KATABA I,THIES NORD,2
KATABA I,FISSEL,0
KATABA I,SESSENE,0
KATABA I,TAIF,0
KATABA I,KAEL,0
KATABA I,NDAME,0
KATABA I,NDOULO,0
KATABA I,NDINDY,0
KATABA I,NGOYE,0
KATABA I,LAMBAYE,0
KATABA I,BABA GARAGE,0
KATABA I,COLOBANE,0
KATABA I,NIAKHAR,0
KATABA I,TATTAGUINE,0
KATABA I,OUADIOUR,0
KATABA I,NDIOB,0
KATABA I,FIMELA,0
KATABA I,NIODIOR,0
KATABA I,TOUBACOUTA,1
KATABA I,DJILOR,0
KATABA I,SAKAL,0
KATABA I,MEUR MOMAR SARR,0
KATABA I,MBEDIENE,0
KATABA I,COKI,0
KATABA I,SAGATTA GUETH I,0
KATABA I,SAGATTA GUETH II,0
KATABA I,DAROU MOUSTY,0
KATABA I,SAGATTA DJOLOF,1
KATABA I,YANG YANG,0
KATABA I,DODJI,0
KATABA I,BARKEDJI,0
KATABA I,MBADAKHOUNE,0
KATABA I,NGUELOU,0
KATABA I,NGOTHIE,0
KATABA I,KOUMBAL,1
KATABA I,NDIEDIENG,1
KATABA I,PAOS KOTO,0
KATABA I,WACK NGOUNA,0
KATABA I,MEDINA SABAKH,0
KATABA I,GNIBY,0
KATABA I,DAROU MINAME II,0
KATABA I,KATAKELKEUR MBOUCKI,0
KATABA I,KEUR MBOUCKI,0
KATABA I,SAGNA,0
KATABA I,IDA MOURIDE,0
KATABA I,MISSIRAH WADENE,0
KATABA I,LOUR ESCALE,0
KATABA I,MABO,0
KATABA I,MBANE,0
KATABA I,SALDE,0
KATABA I,NDIAYE MBERESS,0
KATABA I,GAMADJI SARRE,0
KATABA I,CAS CAS,1
KATABA I,RAO,0
KATABA I,THILE BOUBACAR,0
KATABA I,FAFACOUROU,0
KATABA I,MAMPATIM,0
KATABA I,NDORNA,0
KATABA I,BONCONTO,0
KATABA I,NIAMING,0
KATABA I,DIOULACOLON,0
KATABA I,SARE COLY SALE,1
KATABA I,PAKOUR,0
KATABA I,SARE BIDJI,0
KATABA I,DJIBANAR,0
KATABA I,DJIREDJI,1
KATABA I,DIAROUME,0
KATABA I,BONA,1
KATABA I,KARANTABA,0
KATABA I,DIENDE,2
KATABA I,BOGHAL,0
KATABA I,SIMBANDI BRASSOU,0
KATABA I,DJIBABOUYA,0
KATABA I,CABROUSSE,1
KATABA I,LOUDIA OUOLOF,1
KATABA I,SINDIAN,0
KATABA I,TENGHORY,9
KATABA I,KATABA I,376
KATABA I,TENDOUCK,0
KATABA I,NYASSIA,1
KATABA I,NIAGUIS,11
KATABA I,BANDAFASSI,0
KATABA I,BEMBOU,0
KATABA I,DAKATELY,0
KATABA I,DAR SALAM,0
KATABA I,FONGOLIMBI,0
KATABA I,SABODALA,0
KATABA I,KOUSSANAR,1
KATABA I,MISSIRAH,0
KATABA I,MAKACOULIBANTANG,0
KATABA I,KOUTHIABA OUOLOF,0
KATABA I,BAMBA NDIAYENE,0
KATABA I,KOULOR,0
KATABA I,DIANKE MAKHA,0
KATABA I,BALA,0
KATABA I,BOYNGUEL BAMBA,0
KATABA I,MOUDERY,0
KATABA I,KENIEBA,0
KATABA I,BELE,0
KATABA I,OGO,0
KATABA I,AGNAM CIVOL,0
KATABA I,VELINGARA,0
KATABA I,ORKADIERE,1
KATABA I,OURO SIDY,0
TENDOUCK,PARCELLES ASSAINIES,4
TENDOUCK,ALMADIES,4
TENDOUCK,GRAND DAKAR,5
TENDOUCK,DAKAR PLATEAU,0
TENDOUCK,GUEDIAWAYE,0
TENDOUCK,PIKINE DAGOUDANE,0
TENDOUCK,THIAROYE,0
TENDOUCK,NIAYES,5
TENDOUCK,RUFISQUE,0
TENDOUCK,BAMBILOR,1
TENDOUCK,KEUR MOUSSA,0
TENDOUCK,SINDIA,3
TENDOUCK,NOTTO,0
TENDOUCK,THIENABA,0
TENDOUCK,PAMBAL,0
TENDOUCK,MEOUANE,0
TENDOUCK,MERINA DAKHAR,0
TENDOUCK,NIAKHENE,0
TENDOUCK,THIES SUD,0
TENDOUCK,THIES NORD,0
TENDOUCK,FISSEL,0
TENDOUCK,SESSENE,0
TENDOUCK,TAIF,0
TENDOUCK,KAEL,0
TENDOUCK,NDAME,0
TENDOUCK,NDOULO,0
TENDOUCK,NDINDY,0
TENDOUCK,NGOYE,1
TENDOUCK,LAMBAYE,0
TENDOUCK,BABA GARAGE,0
TENDOUCK,COLOBANE,0
TENDOUCK,NIAKHAR,0
TENDOUCK,TATTAGUINE,0
TENDOUCK,OUADIOUR,0
TENDOUCK,NDIOB,0
TENDOUCK,FIMELA,0
TENDOUCK,NIODIOR,0
TENDOUCK,TOUBACOUTA,0
TENDOUCK,DJILOR,0
TENDOUCK,SAKAL,0
TENDOUCK,MEUR MOMAR SARR,0
TENDOUCK,MBEDIENE,0
TENDOUCK,COKI,0
TENDOUCK,SAGATTA GUETH I,1
TENDOUCK,SAGATTA GUETH II,0
TENDOUCK,DAROU MOUSTY,0
TENDOUCK,SAGATTA DJOLOF,0
TENDOUCK,YANG YANG,0
TENDOUCK,DODJI,0
TENDOUCK,BARKEDJI,0
TENDOUCK,MBADAKHOUNE,0
TENDOUCK,NGUELOU,0
TENDOUCK,NGOTHIE,0
TENDOUCK,KOUMBAL,0
TENDOUCK,NDIEDIENG,0
TENDOUCK,PAOS KOTO,0
TENDOUCK,WACK NGOUNA,0
TENDOUCK,MEDINA SABAKH,0
TENDOUCK,GNIBY,0
TENDOUCK,DAROU MINAME II,0
TENDOUCK,KATAKELKEUR MBOUCKI,1
TENDOUCK,KEUR MBOUCKI,0
TENDOUCK,SAGNA,0
TENDOUCK,IDA MOURIDE,0
TENDOUCK,MISSIRAH WADENE,0
TENDOUCK,LOUR ESCALE,0
TENDOUCK,MABO,0
TENDOUCK,MBANE,0
TENDOUCK,SALDE,0
TENDOUCK,NDIAYE MBERESS,0
TENDOUCK,GAMADJI SARRE,0
TENDOUCK,CAS CAS,0
TENDOUCK,RAO,0
TENDOUCK,THILE BOUBACAR,0
TENDOUCK,FAFACOUROU,0
TENDOUCK,MAMPATIM,0
TENDOUCK,NDORNA,0
TENDOUCK,BONCONTO,0
TENDOUCK,NIAMING,0
TENDOUCK,DIOULACOLON,0
TENDOUCK,SARE COLY SALE,1
TENDOUCK,PAKOUR,0
TENDOUCK,SARE BIDJI,1
TENDOUCK,DJIBANAR,0
TENDOUCK,DJIREDJI,0
TENDOUCK,DIAROUME,1
TENDOUCK,BONA,0
TENDOUCK,KARANTABA,0
TENDOUCK,DIENDE,0
TENDOUCK,BOGHAL,0
TENDOUCK,SIMBANDI BRASSOU,0
TENDOUCK,DJIBABOUYA,0
TENDOUCK,CABROUSSE,1
TENDOUCK,LOUDIA OUOLOF,0
TENDOUCK,SINDIAN,0
TENDOUCK,TENGHORY,3
TENDOUCK,KATABA I,4
TENDOUCK,TENDOUCK,229
TENDOUCK,NYASSIA,1
TENDOUCK,NIAGUIS,11
TENDOUCK,BANDAFASSI,0
TENDOUCK,BEMBOU,0
TENDOUCK,DAKATELY,0
TENDOUCK,DAR SALAM,0
TENDOUCK,FONGOLIMBI,0
TENDOUCK,SABODALA,0
TENDOUCK,KOUSSANAR,1
TENDOUCK,MISSIRAH,0
TENDOUCK,MAKACOULIBANTANG,0
TENDOUCK,KOUTHIABA OUOLOF,0
TENDOUCK,BAMBA NDIAYENE,0
TENDOUCK,KOULOR,0
TENDOUCK,DIANKE MAKHA,0
TENDOUCK,BALA,0
TENDOUCK,BOYNGUEL BAMBA,0
TENDOUCK,MOUDERY,0
TENDOUCK,KENIEBA,0
TENDOUCK,BELE,0
TENDOUCK,OGO,0
TENDOUCK,AGNAM CIVOL,0
TENDOUCK,VELINGARA,0
TENDOUCK,ORKADIERE,0
TENDOUCK,OURO SIDY,0
NYASSIA,PARCELLES ASSAINIES,0
NYASSIA,ALMADIES,1
NYASSIA,GRAND DAKAR,0
NYASSIA,DAKAR PLATEAU,2
NYASSIA,GUEDIAWAYE,0
NYASSIA,PIKINE DAGOUDANE,0
NYASSIA,THIAROYE,0
NYASSIA,NIAYES,0
NYASSIA,RUFISQUE,0
NYASSIA,BAMBILOR,0
NYASSIA,KEUR MOUSSA,0
NYASSIA,SINDIA,0
NYASSIA,NOTTO,0
NYASSIA,THIENABA,0
NYASSIA,PAMBAL,0
NYASSIA,MEOUANE,0
NYASSIA,MERINA DAKHAR,0
NYASSIA,NIAKHENE,0
NYASSIA,THIES SUD,0
NYASSIA,THIES NORD,0
NYASSIA,FISSEL,0
NYASSIA,SESSENE,0
NYASSIA,TAIF,0
NYASSIA,KAEL,0
NYASSIA,NDAME,0
NYASSIA,NDOULO,0
NYASSIA,NDINDY,0
NYASSIA,NGOYE,0
NYASSIA,LAMBAYE,0
NYASSIA,BABA GARAGE,0
NYASSIA,COLOBANE,0
NYASSIA,NIAKHAR,0
NYASSIA,TATTAGUINE,0
NYASSIA,OUADIOUR,0
NYASSIA,NDIOB,0
NYASSIA,FIMELA,0
NYASSIA,NIODIOR,0
NYASSIA,TOUBACOUTA,0
NYASSIA,DJILOR,0
NYASSIA,SAKAL,0
NYASSIA,MEUR MOMAR SARR,0
NYASSIA,MBEDIENE,0
NYASSIA,COKI,0
NYASSIA,SAGATTA GUETH I,0
NYASSIA,SAGATTA GUETH II,0
NYASSIA,DAROU MOUSTY,0
NYASSIA,SAGATTA DJOLOF,0
NYASSIA,YANG YANG,0
NYASSIA,DODJI,0
NYASSIA,BARKEDJI,0
NYASSIA,MBADAKHOUNE,0
NYASSIA,NGUELOU,1
NYASSIA,NGOTHIE,1
NYASSIA,KOUMBAL,0
NYASSIA,NDIEDIENG,0
NYASSIA,PAOS KOTO,0
NYASSIA,WACK NGOUNA,0
NYASSIA,MEDINA SABAKH,0
NYASSIA,GNIBY,0
NYASSIA,DAROU MINAME II,0
NYASSIA,KATAKELKEUR MBOUCKI,0
NYASSIA,KEUR MBOUCKI,0
NYASSIA,SAGNA,0
NYASSIA,IDA MOURIDE,0
NYASSIA,MISSIRAH WADENE,0
NYASSIA,LOUR ESCALE,0
NYASSIA,MABO,0
NYASSIA,MBANE,0
NYASSIA,SALDE,0
NYASSIA,NDIAYE MBERESS,0
NYASSIA,GAMADJI SARRE,0
NYASSIA,CAS CAS,0
NYASSIA,RAO,0
NYASSIA,THILE BOUBACAR,0
NYASSIA,FAFACOUROU,0
NYASSIA,MAMPATIM,0
NYASSIA,NDORNA,0
NYASSIA,BONCONTO,0
NYASSIA,NIAMING,0
NYASSIA,DIOULACOLON,0
NYASSIA,SARE COLY SALE,0
NYASSIA,PAKOUR,0
NYASSIA,SARE BIDJI,0
NYASSIA,DJIBANAR,1
NYASSIA,DJIREDJI,0
NYASSIA,DIAROUME,0
NYASSIA,BONA,0
NYASSIA,KARANTABA,0
NYASSIA,DIENDE,0
NYASSIA,BOGHAL,0
NYASSIA,SIMBANDI BRASSOU,0
NYASSIA,DJIBABOUYA,0
NYASSIA,CABROUSSE,0
NYASSIA,LOUDIA OUOLOF,0
NYASSIA,SINDIAN,0
NYASSIA,TENGHORY,0
NYASSIA,KATABA I,0
NYASSIA,TENDOUCK,0
NYASSIA,NYASSIA,68
NYASSIA,NIAGUIS,2
NYASSIA,BANDAFASSI,0
NYASSIA,BEMBOU,0
NYASSIA,DAKATELY,0
NYASSIA,DAR SALAM,0
NYASSIA,FONGOLIMBI,0
NYASSIA,SABODALA,0
NYASSIA,KOUSSANAR,0
NYASSIA,MISSIRAH,0
NYASSIA,MAKACOULIBANTANG,0
NYASSIA,KOUTHIABA OUOLOF,0
NYASSIA,BAMBA NDIAYENE,0
NYASSIA,KOULOR,0
NYASSIA,DIANKE MAKHA,0
NYASSIA,BALA,0
NYASSIA,BOYNGUEL BAMBA,0
NYASSIA,MOUDERY,0
NYASSIA,KENIEBA,0
NYASSIA,BELE,0
NYASSIA,OGO,0
NYASSIA,AGNAM CIVOL,0
NYASSIA,VELINGARA,0
NYASSIA,ORKADIERE,0
NYASSIA,OURO SIDY,0
NIAGUIS,PARCELLES ASSAINIES,63
NIAGUIS,ALMADIES,17
NIAGUIS,GRAND DAKAR,26
NIAGUIS,DAKAR PLATEAU,24
NIAGUIS,GUEDIAWAYE,15
NIAGUIS,PIKINE DAGOUDANE,13
NIAGUIS,THIAROYE,16
NIAGUIS,NIAYES,22
NIAGUIS,RUFISQUE,4
NIAGUIS,BAMBILOR,7
NIAGUIS,KEUR MOUSSA,0
NIAGUIS,SINDIA,12
NIAGUIS,NOTTO,0
NIAGUIS,THIENABA,0
NIAGUIS,PAMBAL,1
NIAGUIS,MEOUANE,0
NIAGUIS,MERINA DAKHAR,0
NIAGUIS,NIAKHENE,0
NIAGUIS,THIES SUD,8
NIAGUIS,THIES NORD,5
NIAGUIS,FISSEL,1
NIAGUIS,SESSENE,0
NIAGUIS,TAIF,0
NIAGUIS,KAEL,0
NIAGUIS,NDAME,4
NIAGUIS,NDOULO,0
NIAGUIS,NDINDY,0
NIAGUIS,NGOYE,1
NIAGUIS,LAMBAYE,0
NIAGUIS,BABA GARAGE,0
NIAGUIS,COLOBANE,0
NIAGUIS,NIAKHAR,0
NIAGUIS,TATTAGUINE,1
NIAGUIS,OUADIOUR,1
NIAGUIS,NDIOB,1
NIAGUIS,FIMELA,0
NIAGUIS,NIODIOR,1
NIAGUIS,TOUBACOUTA,1
NIAGUIS,DJILOR,0
NIAGUIS,SAKAL,0
NIAGUIS,MEUR MOMAR SARR,0
NIAGUIS,MBEDIENE,3
NIAGUIS,COKI,0
NIAGUIS,SAGATTA GUETH I,2
NIAGUIS,SAGATTA GUETH II,0
NIAGUIS,DAROU MOUSTY,0
NIAGUIS,SAGATTA DJOLOF,0
NIAGUIS,YANG YANG,0
NIAGUIS,DODJI,1
NIAGUIS,BARKEDJI,0
NIAGUIS,MBADAKHOUNE,0
NIAGUIS,NGUELOU,0
NIAGUIS,NGOTHIE,0
NIAGUIS,KOUMBAL,4
NIAGUIS,NDIEDIENG,0
NIAGUIS,PAOS KOTO,0
NIAGUIS,WACK NGOUNA,0
NIAGUIS,MEDINA SABAKH,1
NIAGUIS,GNIBY,0
NIAGUIS,DAROU MINAME II,1
NIAGUIS,KATAKELKEUR MBOUCKI,0
NIAGUIS,KEUR MBOUCKI,0
NIAGUIS,SAGNA,0
NIAGUIS,IDA MOURIDE,0
NIAGUIS,MISSIRAH WADENE,0
NIAGUIS,LOUR ESCALE,0
NIAGUIS,MABO,0
NIAGUIS,MBANE,0
NIAGUIS,SALDE,0
NIAGUIS,NDIAYE MBERESS,1
NIAGUIS,GAMADJI SARRE,0
NIAGUIS,CAS CAS,0
NIAGUIS,RAO,3
NIAGUIS,THILE BOUBACAR,0
NIAGUIS,FAFACOUROU,0
NIAGUIS,MAMPATIM,0
NIAGUIS,NDORNA,0
NIAGUIS,BONCONTO,0
NIAGUIS,NIAMING,0
NIAGUIS,DIOULACOLON,1
NIAGUIS,SARE COLY SALE,3
NIAGUIS,PAKOUR,1
NIAGUIS,SARE BIDJI,10
NIAGUIS,DJIBANAR,15
NIAGUIS,DJIREDJI,3
NIAGUIS,DIAROUME,0
NIAGUIS,BONA,1
NIAGUIS,KARANTABA,0
NIAGUIS,DIENDE,7
NIAGUIS,BOGHAL,0
NIAGUIS,SIMBANDI BRASSOU,4
NIAGUIS,DJIBABOUYA,0
NIAGUIS,CABROUSSE,9
NIAGUIS,LOUDIA OUOLOF,18
NIAGUIS,SINDIAN,6
NIAGUIS,TENGHORY,15
NIAGUIS,KATABA I,17
NIAGUIS,TENDOUCK,11
NIAGUIS,NYASSIA,16
NIAGUIS,NIAGUIS,2699
NIAGUIS,BANDAFASSI,2
NIAGUIS,BEMBOU,0
NIAGUIS,DAKATELY,0
NIAGUIS,DAR SALAM,0
NIAGUIS,FONGOLIMBI,0
NIAGUIS,SABODALA,0
NIAGUIS,KOUSSANAR,6
NIAGUIS,MISSIRAH,0
NIAGUIS,MAKACOULIBANTANG,0
NIAGUIS,KOUTHIABA OUOLOF,0
NIAGUIS,BAMBA NDIAYENE,0
NIAGUIS,KOULOR,0
NIAGUIS,DIANKE MAKHA,0
NIAGUIS,BALA,0
NIAGUIS,BOYNGUEL BAMBA,0
NIAGUIS,MOUDERY,0
NIAGUIS,KENIEBA,0
NIAGUIS,BELE,1
NIAGUIS,OGO,1
NIAGUIS,AGNAM CIVOL,0
NIAGUIS,VELINGARA,0
NIAGUIS,ORKADIERE,0
NIAGUIS,OURO SIDY,0
BANDAFASSI,PARCELLES ASSAINIES,3
BANDAFASSI,ALMADIES,3
BANDAFASSI,GRAND DAKAR,1
BANDAFASSI,DAKAR PLATEAU,2
BANDAFASSI,GUEDIAWAYE,0
BANDAFASSI,PIKINE DAGOUDANE,0
BANDAFASSI,THIAROYE,1
BANDAFASSI,NIAYES,4
BANDAFASSI,RUFISQUE,1
BANDAFASSI,BAMBILOR,1
BANDAFASSI,KEUR MOUSSA,0
BANDAFASSI,SINDIA,2
BANDAFASSI,NOTTO,0
BANDAFASSI,THIENABA,0
BANDAFASSI,PAMBAL,0
BANDAFASSI,MEOUANE,0
BANDAFASSI,MERINA DAKHAR,0
BANDAFASSI,NIAKHENE,0
BANDAFASSI,THIES SUD,0
BANDAFASSI,THIES NORD,2
BANDAFASSI,FISSEL,0
BANDAFASSI,SESSENE,1
BANDAFASSI,TAIF,0
BANDAFASSI,KAEL,0
BANDAFASSI,NDAME,2
BANDAFASSI,NDOULO,0
BANDAFASSI,NDINDY,0
BANDAFASSI,NGOYE,1
BANDAFASSI,LAMBAYE,0
BANDAFASSI,BABA GARAGE,0
BANDAFASSI,COLOBANE,0
BANDAFASSI,NIAKHAR,0
BANDAFASSI,TATTAGUINE,0
BANDAFASSI,OUADIOUR,0
BANDAFASSI,NDIOB,0
BANDAFASSI,FIMELA,0
BANDAFASSI,NIODIOR,0
BANDAFASSI,TOUBACOUTA,0
BANDAFASSI,DJILOR,0
BANDAFASSI,SAKAL,0
BANDAFASSI,MEUR MOMAR SARR,1
BANDAFASSI,MBEDIENE,0
BANDAFASSI,COKI,0
BANDAFASSI,SAGATTA GUETH I,0
BANDAFASSI,SAGATTA GUETH II,0
BANDAFASSI,DAROU MOUSTY,0
BANDAFASSI,SAGATTA DJOLOF,0
BANDAFASSI,YANG YANG,0
BANDAFASSI,DODJI,0
BANDAFASSI,BARKEDJI,0
BANDAFASSI,MBADAKHOUNE,0
BANDAFASSI,NGUELOU,0
BANDAFASSI,NGOTHIE,0
BANDAFASSI,KOUMBAL,0
BANDAFASSI,NDIEDIENG,0
BANDAFASSI,PAOS KOTO,0
BANDAFASSI,WACK NGOUNA,1
BANDAFASSI,MEDINA SABAKH,0
BANDAFASSI,GNIBY,1
BANDAFASSI,DAROU MINAME II,0
BANDAFASSI,KATAKELKEUR MBOUCKI,0
BANDAFASSI,KEUR MBOUCKI,0
BANDAFASSI,SAGNA,0
BANDAFASSI,IDA MOURIDE,0
BANDAFASSI,MISSIRAH WADENE,0
BANDAFASSI,LOUR ESCALE,0
BANDAFASSI,MABO,0
BANDAFASSI,MBANE,0
BANDAFASSI,SALDE,0
BANDAFASSI,NDIAYE MBERESS,0
BANDAFASSI,GAMADJI SARRE,0
BANDAFASSI,CAS CAS,1
BANDAFASSI,RAO,0
BANDAFASSI,THILE BOUBACAR,0
BANDAFASSI,FAFACOUROU,0
BANDAFASSI,MAMPATIM,0
BANDAFASSI,NDORNA,0
BANDAFASSI,BONCONTO,0
BANDAFASSI,NIAMING,1
BANDAFASSI,DIOULACOLON,0
BANDAFASSI,SARE COLY SALE,2
BANDAFASSI,PAKOUR,0
BANDAFASSI,SARE BIDJI,0
BANDAFASSI,DJIBANAR,0
BANDAFASSI,DJIREDJI,0
BANDAFASSI,DIAROUME,0
BANDAFASSI,BONA,0
BANDAFASSI,KARANTABA,0
BANDAFASSI,DIENDE,0
BANDAFASSI,BOGHAL,0
BANDAFASSI,SIMBANDI BRASSOU,0
BANDAFASSI,DJIBABOUYA,0
BANDAFASSI,CABROUSSE,0
BANDAFASSI,LOUDIA OUOLOF,1
BANDAFASSI,SINDIAN,0
BANDAFASSI,TENGHORY,0
BANDAFASSI,KATABA I,0
BANDAFASSI,TENDOUCK,0
BANDAFASSI,NYASSIA,0
BANDAFASSI,NIAGUIS,0
BANDAFASSI,BANDAFASSI,580
BANDAFASSI,BEMBOU,5
BANDAFASSI,DAKATELY,1
BANDAFASSI,DAR SALAM,0
BANDAFASSI,FONGOLIMBI,0
BANDAFASSI,SABODALA,7
BANDAFASSI,KOUSSANAR,10
BANDAFASSI,MISSIRAH,0
BANDAFASSI,MAKACOULIBANTANG,0
BANDAFASSI,KOUTHIABA OUOLOF,0
BANDAFASSI,BAMBA NDIAYENE,0
BANDAFASSI,KOULOR,0
BANDAFASSI,DIANKE MAKHA,0
BANDAFASSI,BALA,0
BANDAFASSI,BOYNGUEL BAMBA,0
BANDAFASSI,MOUDERY,0
BANDAFASSI,KENIEBA,0
BANDAFASSI,BELE,0
BANDAFASSI,OGO,0
BANDAFASSI,AGNAM CIVOL,0
BANDAFASSI,VELINGARA,0
BANDAFASSI,ORKADIERE,0
BANDAFASSI,OURO SIDY,0
BEMBOU,PARCELLES ASSAINIES,1
BEMBOU,ALMADIES,0
BEMBOU,GRAND DAKAR,1
BEMBOU,DAKAR PLATEAU,0
BEMBOU,GUEDIAWAYE,0
BEMBOU,PIKINE DAGOUDANE,0
BEMBOU,THIAROYE,0
BEMBOU,NIAYES,0
BEMBOU,RUFISQUE,0
BEMBOU,BAMBILOR,1
BEMBOU,KEUR MOUSSA,0
BEMBOU,SINDIA,0
BEMBOU,NOTTO,0
BEMBOU,THIENABA,0
BEMBOU,PAMBAL,4
BEMBOU,MEOUANE,0
BEMBOU,MERINA DAKHAR,0
BEMBOU,NIAKHENE,0
BEMBOU,THIES SUD,0
BEMBOU,THIES NORD,0
BEMBOU,FISSEL,0
BEMBOU,SESSENE,0
BEMBOU,TAIF,0
BEMBOU,KAEL,0
BEMBOU,NDAME,0
BEMBOU,NDOULO,1
BEMBOU,NDINDY,0
BEMBOU,NGOYE,0
BEMBOU,LAMBAYE,0
BEMBOU,BABA GARAGE,0
BEMBOU,COLOBANE,0
BEMBOU,NIAKHAR,0
BEMBOU,TATTAGUINE,0
BEMBOU,OUADIOUR,0
BEMBOU,NDIOB,0
BEMBOU,FIMELA,0
BEMBOU,NIODIOR,0
BEMBOU,TOUBACOUTA,0
BEMBOU,DJILOR,0
BEMBOU,SAKAL,0
BEMBOU,MEUR MOMAR SARR,0
BEMBOU,MBEDIENE,0
BEMBOU,COKI,0
BEMBOU,SAGATTA GUETH I,0
BEMBOU,SAGATTA GUETH II,0
BEMBOU,DAROU MOUSTY,0
BEMBOU,SAGATTA DJOLOF,0
BEMBOU,YANG YANG,0
BEMBOU,DODJI,0
BEMBOU,BARKEDJI,0
BEMBOU,MBADAKHOUNE,0
BEMBOU,NGUELOU,0
BEMBOU,NGOTHIE,0
BEMBOU,KOUMBAL,0
BEMBOU,NDIEDIENG,0
BEMBOU,PAOS KOTO,0
BEMBOU,WACK NGOUNA,0
BEMBOU,MEDINA SABAKH,0
BEMBOU,GNIBY,0
BEMBOU,DAROU MINAME II,0
BEMBOU,KATAKELKEUR MBOUCKI,0
BEMBOU,KEUR MBOUCKI,0
BEMBOU,SAGNA,0
BEMBOU,IDA MOURIDE,0
BEMBOU,MISSIRAH WADENE,0
BEMBOU,LOUR ESCALE,0
BEMBOU,MABO,0
BEMBOU,MBANE,0
BEMBOU,SALDE,0
BEMBOU,NDIAYE MBERESS,0
BEMBOU,GAMADJI SARRE,0
BEMBOU,CAS CAS,0
BEMBOU,RAO,0
BEMBOU,THILE BOUBACAR,0
BEMBOU,FAFACOUROU,0
BEMBOU,MAMPATIM,0
BEMBOU,NDORNA,0
BEMBOU,BONCONTO,0
BEMBOU,NIAMING,0
BEMBOU,DIOULACOLON,0
BEMBOU,SARE COLY SALE,0
BEMBOU,PAKOUR,0
BEMBOU,SARE BIDJI,0
BEMBOU,DJIBANAR,0
BEMBOU,DJIREDJI,0
BEMBOU,DIAROUME,0
BEMBOU,BONA,0
BEMBOU,KARANTABA,0
BEMBOU,DIENDE,0
BEMBOU,BOGHAL,0
BEMBOU,SIMBANDI BRASSOU,0
BEMBOU,DJIBABOUYA,0
BEMBOU,CABROUSSE,0
BEMBOU,LOUDIA OUOLOF,0
BEMBOU,SINDIAN,0
BEMBOU,TENGHORY,0
BEMBOU,KATABA I,0
BEMBOU,TENDOUCK,0
BEMBOU,NYASSIA,0
BEMBOU,NIAGUIS,0
BEMBOU,BANDAFASSI,3
BEMBOU,BEMBOU,74
BEMBOU,DAKATELY,0
BEMBOU,DAR SALAM,0
BEMBOU,FONGOLIMBI,0
BEMBOU,SABODALA,3
BEMBOU,KOUSSANAR,3
BEMBOU,MISSIRAH,0
BEMBOU,MAKACOULIBANTANG,0
BEMBOU,KOUTHIABA OUOLOF,0
BEMBOU,BAMBA NDIAYENE,0
BEMBOU,KOULOR,0
BEMBOU,DIANKE MAKHA,0
BEMBOU,BALA,0
BEMBOU,BOYNGUEL BAMBA,0
BEMBOU,MOUDERY,0
BEMBOU,KENIEBA,0
BEMBOU,BELE,0
BEMBOU,OGO,0
BEMBOU,AGNAM CIVOL,0
BEMBOU,VELINGARA,0
BEMBOU,ORKADIERE,0
BEMBOU,OURO SIDY,0
DAKATELY,PARCELLES ASSAINIES,0
DAKATELY,ALMADIES,0
DAKATELY,GRAND DAKAR,0
DAKATELY,DAKAR PLATEAU,0
DAKATELY,GUEDIAWAYE,0
DAKATELY,PIKINE DAGOUDANE,0
DAKATELY,THIAROYE,0
DAKATELY,NIAYES,0
DAKATELY,RUFISQUE,0
DAKATELY,BAMBILOR,0
DAKATELY,KEUR MOUSSA,0
DAKATELY,SINDIA,0
DAKATELY,NOTTO,0
DAKATELY,THIENABA,0
DAKATELY,PAMBAL,0
DAKATELY,MEOUANE,0
DAKATELY,MERINA DAKHAR,0
DAKATELY,NIAKHENE,0
DAKATELY,THIES SUD,0
DAKATELY,THIES NORD,1
DAKATELY,FISSEL,0
DAKATELY,SESSENE,0
DAKATELY,TAIF,0
DAKATELY,KAEL,0
DAKATELY,NDAME,0
DAKATELY,NDOULO,0
DAKATELY,NDINDY,0
DAKATELY,NGOYE,0
DAKATELY,LAMBAYE,0
DAKATELY,BABA GARAGE,0
DAKATELY,COLOBANE,0
DAKATELY,NIAKHAR,0
DAKATELY,TATTAGUINE,0
DAKATELY,OUADIOUR,0
DAKATELY,NDIOB,0
DAKATELY,FIMELA,0
DAKATELY,NIODIOR,0
DAKATELY,TOUBACOUTA,0
DAKATELY,DJILOR,0
DAKATELY,SAKAL,0
DAKATELY,MEUR MOMAR SARR,0
DAKATELY,MBEDIENE,0
DAKATELY,COKI,0
DAKATELY,SAGATTA GUETH I,0
DAKATELY,SAGATTA GUETH II,0
DAKATELY,DAROU MOUSTY,0
DAKATELY,SAGATTA DJOLOF,0
DAKATELY,YANG YANG,0
DAKATELY,DODJI,0
DAKATELY,BARKEDJI,0
DAKATELY,MBADAKHOUNE,0
DAKATELY,NGUELOU,0
DAKATELY,NGOTHIE,0
DAKATELY,KOUMBAL,0
DAKATELY,NDIEDIENG,0
