from,to,count
FONGOLIMBI,SIMBANDI BRASSOU,0
FONGOLIMBI,DJIBABOUYA,0
FONGOLIMBI,CABROUSSE,0
FONGOLIMBI,LOUDIA OUOLOF,0
FONGOLIMBI,SINDIAN,0
FONGOLIMBI,TENGHORY,0
FONGOLIMBI,KATABA I,0
FONGOLIMBI,TENDOUCK,0
FONGOLIMBI,NYASSIA,0
FONGOLIMBI,NIAGUIS,0
FONGOLIMBI,BANDAFASSI,4
FONGOLIMBI,BEMBOU,0
FONGOLIMBI,DAKATELY,0
FONGOLIMBI,DAR SALAM,0
FONGOLIMBI,SABODALA,0
FONGOLIMBI,KOUSSANAR,0
FONGOLIMBI,MISSIRAH,0
FONGOLIMBI,MAKACOULIBANTANG,0
FONGOLIMBI,KOUTHIABA OUOLOF,0
FONGOLIMBI,BAMBA NDIAYENE,0
FONGOLIMBI,KOULOR,0
FONGOLIMBI,DIANKE MAKHA,0
FONGOLIMBI,BALA,0
FONGOLIMBI,BOYNGUEL BAMBA,0
FONGOLIMBI,MOUDERY,0
FONGOLIMBI,KENIEBA,0
FONGOLIMBI,BELE,0
FONGOLIMBI,OGO,0
FONGOLIMBI,AGNAM CIVOL,0
FONGOLIMBI,VELINGARA,0
FONGOLIMBI,ORKADIERE,0
FONGOLIMBI,OURO SIDY,0
SABODALA,PARCELLES ASSAINIES,3
SABODALA,ALMADIES,2
SABODALA,GRAND DAKAR,1
SABODALA,DAKAR PLATEAU,2
SABODALA,GUEDIAWAYE,1
SABODALA,PIKINE DAGOUDANE,0
SABODALA,THIAROYE,0
SABODALA,NIAYES,0
SABODALA,RUFISQUE,2
SABODALA,BAMBILOR,0
SABODALA,KEUR MOUSSA,0
SABODALA,SINDIA,0
SABODALA,NOTTO,0
SABODALA,THIENABA,0
SABODALA,PAMBAL,0
SABODALA,MEOUANE,1
SABODALA,MERINA DAKHAR,0
SABODALA,NIAKHENE,0
SABODALA,THIES SUD,1
SABODALA,THIES NORD,0
SABODALA,FISSEL,0
SABODALA,SESSENE,0
SABODALA,TAIF,0
SABODALA,KAEL,0
SABODALA,NDAME,0
SABODALA,NDOULO,1
SABODALA,NDINDY,0
SABODALA,NGOYE,0
SABODALA,LAMBAYE,0
SABODALA,BABA GARAGE,0
SABODALA,COLOBANE,0
SABODALA,NIAKHAR,0
SABODALA,TATTAGUINE,0
SABODALA,OUADIOUR,1
SABODALA,NDIOB,0
SABODALA,FIMELA,0
SABODALA,NIODIOR,0
SABODALA,TOUBACOUTA,0
SABODALA,DJILOR,0
SABODALA,SAKAL,0
SABODALA,MEUR MOMAR SARR,0
SABODALA,MBEDIENE,0
SABODALA,COKI,0
SABODALA,SAGATTA GUETH I,0
SABODALA,SAGATTA GUETH II,0
SABODALA,DAROU MOUSTY,0
SABODALA,SAGATTA DJOLOF,0
SABODALA,YANG YANG,0
SABODALA,DODJI,0
SABODALA,BARKEDJI,0
SABODALA,MBADAKHOUNE,0
SABODALA,NGUELOU,0
SABODALA,NGOTHIE,0
SABODALA,KOUMBAL,0
SABODALA,NDIEDIENG,0
SABODALA,PAOS KOTO,0
SABODALA,WACK NGOUNA,0
SABODALA,MEDINA SABAKH,0
SABODALA,GNIBY,0
SABODALA,DAROU MINAME II,0
SABODALA,KATAKELKEUR MBOUCKI,0
SABODALA,KEUR MBOUCKI,0
SABODALA,SAGNA,0
SABODALA,IDA MOURIDE,0
SABODALA,MISSIRAH WADENE,0
SABODALA,LOUR ESCALE,0
SABODALA,MABO,0
SABODALA,MBANE,0
SABODALA,SALDE,0
SABODALA,NDIAYE MBERESS,0
SABODALA,GAMADJI SARRE,0
SABODALA,CAS CAS,0
SABODALA,RAO,0
SABODALA,THILE BOUBACAR,0
SABODALA,FAFACOUROU,0
SABODALA,MAMPATIM,0
SABODALA,NDORNA,0
SABODALA,BONCONTO,0
SABODALA,NIAMING,0
SABODALA,DIOULACOLON,0
SABODALA,SARE COLY SALE,0
SABODALA,PAKOUR,0
SABODALA,SARE BIDJI,0
SABODALA,DJIBANAR,0
SABODALA,DJIREDJI,0
SABODALA,DIAROUME,0
SABODALA,BONA,0
SABODALA,KARANTABA,0
SABODALA,DIENDE,0
SABODALA,BOGHAL,0
SABODALA,SIMBANDI BRASSOU,0
SABODALA,DJIBABOUYA,0
SABODALA,CABROUSSE,0
SABODALA,LOUDIA OUOLOF,0
SABODALA,SINDIAN,0
SABODALA,TENGHORY,0
SABODALA,KATABA I,0
SABODALA,TENDOUCK,0
SABODALA,NYASSIA,0
SABODALA,NIAGUIS,0
SABODALA,BANDAFASSI,8
SABODALA,BEMBOU,3
SABODALA,DAKATELY,0
SABODALA,DAR SALAM,0
SABODALA,FONGOLIMBI,0
SABODALA,KOUSSANAR,5
SABODALA,MISSIRAH,1
SABODALA,MAKACOULIBANTANG,0
SABODALA,KOUTHIABA OUOLOF,0
SABODALA,BAMBA NDIAYENE,0
SABODALA,KOULOR,0
SABODALA,DIANKE MAKHA,0
SABODALA,BALA,0
SABODALA,BOYNGUEL BAMBA,0
SABODALA,MOUDERY,0
SABODALA,KENIEBA,0
SABODALA,BELE,0
SABODALA,OGO,0
SABODALA,AGNAM CIVOL,0
SABODALA,VELINGARA,0
SABODALA,ORKADIERE,0
SABODALA,OURO SIDY,0
KOUSSANAR,PARCELLES ASSAINIES,18
KOUSSANAR,ALMADIES,7
KOUSSANAR,GRAND DAKAR,8
KOUSSANAR,DAKAR PLATEAU,10
KOUSSANAR,GUEDIAWAYE,6
KOUSSANAR,PIKINE DAGOUDANE,2
KOUSSANAR,THIAROYE,5
KOUSSANAR,NIAYES,2
KOUSSANAR,RUFISQUE,2
KOUSSANAR,BAMBILOR,1
KOUSSANAR,KEUR MOUSSA,0
KOUSSANAR,SINDIA,2
KOUSSANAR,NOTTO,0
KOUSSANAR,THIENABA,1
KOUSSANAR,PAMBAL,0
KOUSSANAR,MEOUANE,0
KOUSSANAR,MERINA DAKHAR,0
KOUSSANAR,NIAKHENE,0
KOUSSANAR,THIES SUD,3
KOUSSANAR,THIES NORD,2
KOUSSANAR,FISSEL,0
KOUSSANAR,SESSENE,1
KOUSSANAR,TAIF,1
KOUSSANAR,KAEL,0
KOUSSANAR,NDAME,13
KOUSSANAR,NDOULO,2
KOUSSANAR,NDINDY,0
KOUSSANAR,NGOYE,0
KOUSSANAR,LAMBAYE,0
KOUSSANAR,BABA GARAGE,0
KOUSSANAR,COLOBANE,0
KOUSSANAR,NIAKHAR,0
KOUSSANAR,TATTAGUINE,0
KOUSSANAR,OUADIOUR,0
KOUSSANAR,NDIOB,0
KOUSSANAR,FIMELA,0
KOUSSANAR,NIODIOR,0
KOUSSANAR,TOUBACOUTA,1
KOUSSANAR,DJILOR,0
KOUSSANAR,SAKAL,0
KOUSSANAR,MEUR MOMAR SARR,0
KOUSSANAR,MBEDIENE,1
KOUSSANAR,COKI,0
KOUSSANAR,SAGATTA GUETH I,0
KOUSSANAR,SAGATTA GUETH II,0
KOUSSANAR,DAROU MOUSTY,0
KOUSSANAR,SAGATTA DJOLOF,0
KOUSSANAR,YANG YANG,0
KOUSSANAR,DODJI,0
KOUSSANAR,BARKEDJI,0
KOUSSANAR,MBADAKHOUNE,0
KOUSSANAR,NGUELOU,1
KOUSSANAR,NGOTHIE,0
KOUSSANAR,KOUMBAL,2
KOUSSANAR,NDIEDIENG,0
KOUSSANAR,PAOS KOTO,0
KOUSSANAR,WACK NGOUNA,0
KOUSSANAR,MEDINA SABAKH,0
KOUSSANAR,GNIBY,0
KOUSSANAR,DAROU MINAME II,0
KOUSSANAR,KATAKELKEUR MBOUCKI,1
KOUSSANAR,KEUR MBOUCKI,0
KOUSSANAR,SAGNA,0
KOUSSANAR,IDA MOURIDE,0
KOUSSANAR,MISSIRAH WADENE,0
KOUSSANAR,LOUR ESCALE,0
KOUSSANAR,MABO,0
KOUSSANAR,MBANE,0
KOUSSANAR,SALDE,1
KOUSSANAR,NDIAYE MBERESS,2
KOUSSANAR,GAMADJI SARRE,0
KOUSSANAR,CAS CAS,0
KOUSSANAR,RAO,1
KOUSSANAR,THILE BOUBACAR,0
KOUSSANAR,FAFACOUROU,0
KOUSSANAR,MAMPATIM,1
KOUSSANAR,NDORNA,0
KOUSSANAR,BONCONTO,1
KOUSSANAR,NIAMING,0
KOUSSANAR,DIOULACOLON,0
KOUSSANAR,SARE COLY SALE,1
KOUSSANAR,PAKOUR,0
KOUSSANAR,SARE BIDJI,2
KOUSSANAR,DJIBANAR,0
KOUSSANAR,DJIREDJI,0
KOUSSANAR,DIAROUME,0
KOUSSANAR,BONA,1
KOUSSANAR,KARANTABA,0
KOUSSANAR,DIENDE,0
KOUSSANAR,BOGHAL,0
KOUSSANAR,SIMBANDI BRASSOU,0
KOUSSANAR,DJIBABOUYA,0
KOUSSANAR,CABROUSSE,0
KOUSSANAR,LOUDIA OUOLOF,0
KOUSSANAR,SINDIAN,0
KOUSSANAR,TENGHORY,0
KOUSSANAR,KATABA I,0
KOUSSANAR,TENDOUCK,0
KOUSSANAR,NYASSIA,0
KOUSSANAR,NIAGUIS,1
KOUSSANAR,BANDAFASSI,8
KOUSSANAR,BEMBOU,2
KOUSSANAR,DAKATELY,0
KOUSSANAR,DAR SALAM,1
KOUSSANAR,FONGOLIMBI,0
KOUSSANAR,SABODALA,2
KOUSSANAR,MISSIRAH,9
KOUSSANAR,MAKACOULIBANTANG,3
KOUSSANAR,KOUTHIABA OUOLOF,0
KOUSSANAR,BAMBA NDIAYENE,2
KOUSSANAR,KOULOR,0
KOUSSANAR,DIANKE MAKHA,3
KOUSSANAR,BALA,3
KOUSSANAR,BOYNGUEL BAMBA,3
KOUSSANAR,MOUDERY,2
KOUSSANAR,KENIEBA,0
KOUSSANAR,BELE,1
KOUSSANAR,OGO,2
KOUSSANAR,AGNAM CIVOL,0
KOUSSANAR,VELINGARA,1
KOUSSANAR,ORKADIERE,0
KOUSSANAR,OURO SIDY,1
MISSIRAH,PARCELLES ASSAINIES,0
MISSIRAH,ALMADIES,0
MISSIRAH,GRAND DAKAR,1
MISSIRAH,DAKAR PLATEAU,3
MISSIRAH,GUEDIAWAYE,0
MISSIRAH,PIKINE DAGOUDANE,0
MISSIRAH,THIAROYE,0
MISSIRAH,NIAYES,0
MISSIRAH,RUFISQUE,1
MISSIRAH,BAMBILOR,0
MISSIRAH,KEUR MOUSSA,0
MISSIRAH,SINDIA,0
MISSIRAH,NOTTO,0
MISSIRAH,THIENABA,0
MISSIRAH,PAMBAL,0
MISSIRAH,MEOUANE,0
MISSIRAH,MERINA DAKHAR,0
MISSIRAH,NIAKHENE,0
MISSIRAH,THIES SUD,0
MISSIRAH,THIES NORD,0
MISSIRAH,FISSEL,0
MISSIRAH,SESSENE,0
MISSIRAH,TAIF,0
MISSIRAH,KAEL,0
MISSIRAH,NDAME,0
MISSIRAH,NDOULO,0
MISSIRAH,NDINDY,0
MISSIRAH,NGOYE,0
MISSIRAH,LAMBAYE,0
MISSIRAH,BABA GARAGE,0
MISSIRAH,COLOBANE,0
MISSIRAH,NIAKHAR,0
MISSIRAH,TATTAGUINE,0
MISSIRAH,OUADIOUR,0
MISSIRAH,NDIOB,0
MISSIRAH,FIMELA,0
MISSIRAH,NIODIOR,0
MISSIRAH,TOUBACOUTA,0
MISSIRAH,DJILOR,0
MISSIRAH,SAKAL,0
MISSIRAH,MEUR MOMAR SARR,0
MISSIRAH,MBEDIENE,0
MISSIRAH,COKI,0
MISSIRAH,SAGATTA GUETH I,1
MISSIRAH,SAGATTA GUETH II,0
MISSIRAH,DAROU MOUSTY,0
MISSIRAH,SAGATTA DJOLOF,0
MISSIRAH,YANG YANG,0
MISSIRAH,DODJI,0
MISSIRAH,BARKEDJI,0
MISSIRAH,MBADAKHOUNE,0
MISSIRAH,NGUELOU,0
MISSIRAH,NGOTHIE,0
MISSIRAH,KOUMBAL,0
MISSIRAH,NDIEDIENG,0
MISSIRAH,PAOS KOTO,0
MISSIRAH,WACK NGOUNA,0
MISSIRAH,MEDINA SABAKH,0
MISSIRAH,GNIBY,0
MISSIRAH,DAROU MINAME II,0
MISSIRAH,KATAKELKEUR MBOUCKI,0
MISSIRAH,KEUR MBOUCKI,0
MISSIRAH,SAGNA,0
MISSIRAH,IDA MOURIDE,0
MISSIRAH,MISSIRAH WADENE,0
MISSIRAH,LOUR ESCALE,0
MISSIRAH,MABO,0
MISSIRAH,MBANE,0
MISSIRAH,SALDE,0
MISSIRAH,NDIAYE MBERESS,0
MISSIRAH,GAMADJI SARRE,0
MISSIRAH,CAS CAS,0
MISSIRAH,RAO,0
MISSIRAH,THILE BOUBACAR,0
MISSIRAH,FAFACOUROU,0
MISSIRAH,MAMPATIM,0
MISSIRAH,NDORNA,0
MISSIRAH,BONCONTO,1
MISSIRAH,NIAMING,0
MISSIRAH,DIOULACOLON,0
MISSIRAH,SARE COLY SALE,0
MISSIRAH,PAKOUR,0
MISSIRAH,SARE BIDJI,0
MISSIRAH,DJIBANAR,0
MISSIRAH,DJIREDJI,0
MISSIRAH,DIAROUME,0
MISSIRAH,BONA,0
MISSIRAH,KARANTABA,0
MISSIRAH,DIENDE,0
MISSIRAH,BOGHAL,0
MISSIRAH,SIMBANDI BRASSOU,0
MISSIRAH,DJIBABOUYA,0
MISSIRAH,CABROUSSE,0
MISSIRAH,LOUDIA OUOLOF,0
MISSIRAH,SINDIAN,0
MISSIRAH,TENGHORY,0
MISSIRAH,KATABA I,0
MISSIRAH,TENDOUCK,0
MISSIRAH,NYASSIA,0
MISSIRAH,NIAGUIS,0
MISSIRAH,BANDAFASSI,3
MISSIRAH,BEMBOU,0
MISSIRAH,DAKATELY,0
MISSIRAH,DAR SALAM,0
MISSIRAH,FONGOLIMBI,0
MISSIRAH,SABODALA,0
MISSIRAH,KOUSSANAR,10
MISSIRAH,MAKACOULIBANTANG,0
MISSIRAH,KOUTHIABA OUOLOF,0
MISSIRAH,BAMBA NDIAYENE,0
MISSIRAH,KOULOR,0
MISSIRAH,DIANKE MAKHA,0
MISSIRAH,BALA,2
MISSIRAH,BOYNGUEL BAMBA,0
MISSIRAH,MOUDERY,0
MISSIRAH,KENIEBA,0
MISSIRAH,BELE,0
MISSIRAH,OGO,0
MISSIRAH,AGNAM CIVOL,0
MISSIRAH,VELINGARA,0
MISSIRAH,ORKADIERE,0
MISSIRAH,OURO SIDY,0
MAKACOULIBANTANG,PARCELLES ASSAINIES,0
MAKACOULIBANTANG,ALMADIES,0
MAKACOULIBANTANG,GRAND DAKAR,0
MAKACOULIBANTANG,DAKAR PLATEAU,0
MAKACOULIBANTANG,GUEDIAWAYE,0
MAKACOULIBANTANG,PIKINE DAGOUDANE,0
MAKACOULIBANTANG,THIAROYE,0
MAKACOULIBANTANG,NIAYES,0
MAKACOULIBANTANG,RUFISQUE,0
MAKACOULIBANTANG,BAMBILOR,0
MAKACOULIBANTANG,KEUR MOUSSA,0
MAKACOULIBANTANG,SINDIA,0
MAKACOULIBANTANG,NOTTO,0
MAKACOULIBANTANG,THIENABA,0
MAKACOULIBANTANG,PAMBAL,0
MAKACOULIBANTANG,MEOUANE,0
MAKACOULIBANTANG,MERINA DAKHAR,0
MAKACOULIBANTANG,NIAKHENE,0
MAKACOULIBANTANG,THIES SUD,0
MAKACOULIBANTANG,THIES NORD,0
MAKACOULIBANTANG,FISSEL,0
MAKACOULIBANTANG,SESSENE,0
MAKACOULIBANTANG,TAIF,0
MAKACOULIBANTANG,KAEL,0
MAKACOULIBANTANG,NDAME,0
MAKACOULIBANTANG,NDOULO,0
MAKACOULIBANTANG,NDINDY,0
MAKACOULIBANTANG,NGOYE,0
MAKACOULIBANTANG,LAMBAYE,0
MAKACOULIBANTANG,BABA GARAGE,0
MAKACOULIBANTANG,COLOBANE,0
MAKACOULIBANTANG,NIAKHAR,0
MAKACOULIBANTANG,TATTAGUINE,0
MAKACOULIBANTANG,OUADIOUR,0
MAKACOULIBANTANG,NDIOB,0
MAKACOULIBANTANG,FIMELA,0
MAKACOULIBANTANG,NIODIOR,0
MAKACOULIBANTANG,TOUBACOUTA,0
MAKACOULIBANTANG,DJILOR,0
MAKACOULIBANTANG,SAKAL,0
MAKACOULIBANTANG,MEUR MOMAR SARR,0
MAKACOULIBANTANG,MBEDIENE,0
MAKACOULIBANTANG,COKI,0
MAKACOULIBANTANG,SAGATTA GUETH I,0
MAKACOULIBANTANG,SAGATTA GUETH II,0
MAKACOULIBANTANG,DAROU MOUSTY,0
MAKACOULIBANTANG,SAGATTA DJOLOF,0
MAKACOULIBANTANG,YANG YANG,0
MAKACOULIBANTANG,DODJI,0
MAKACOULIBANTANG,BARKEDJI,0
MAKACOULIBANTANG,MBADAKHOUNE,0
MAKACOULIBANTANG,NGUELOU,0
MAKACOULIBANTANG,NGOTHIE,0
MAKACOULIBANTANG,KOUMBAL,0
MAKACOULIBANTANG,NDIEDIENG,0
MAKACOULIBANTANG,PAOS KOTO,0
MAKACOULIBANTANG,WACK NGOUNA,0
MAKACOULIBANTANG,MEDINA SABAKH,0
MAKACOULIBANTANG,GNIBY,0
MAKACOULIBANTANG,DAROU MINAME II,0
MAKACOULIBANTANG,KATAKELKEUR MBOUCKI,0
MAKACOULIBANTANG,KEUR MBOUCKI,0
MAKACOULIBANTANG,SAGNA,0
MAKACOULIBANTANG,IDA MOURIDE,0
MAKACOULIBANTANG,MISSIRAH WADENE,0
MAKACOULIBANTANG,LOUR ESCALE,0
MAKACOULIBANTANG,MABO,0
MAKACOULIBANTANG,MBANE,0
MAKACOULIBANTANG,SALDE,0
MAKACOULIBANTANG,NDIAYE MBERESS,1
MAKACOULIBANTANG,GAMADJI SARRE,0
MAKACOULIBANTANG,CAS CAS,0
MAKACOULIBANTANG,RAO,0
MAKACOULIBANTANG,THILE BOUBACAR,0
MAKACOULIBANTANG,FAFACOUROU,0
MAKACOULIBANTANG,MAMPATIM,0
MAKACOULIBANTANG,NDORNA,0
MAKACOULIBANTANG,BONCONTO,0
MAKACOULIBANTANG,NIAMING,0
MAKACOULIBANTANG,DIOULACOLON,0
MAKACOULIBANTANG,SARE COLY SALE,0
MAKACOULIBANTANG,PAKOUR,0
MAKACOULIBANTANG,SARE BIDJI,2
MAKACOULIBANTANG,DJIBANAR,0
MAKACOULIBANTANG,DJIREDJI,0
MAKACOULIBANTANG,DIAROUME,0
MAKACOULIBANTANG,BONA,0
MAKACOULIBANTANG,KARANTABA,0
MAKACOULIBANTANG,DIENDE,1
MAKACOULIBANTANG,BOGHAL,0
MAKACOULIBANTANG,SIMBANDI BRASSOU,0
MAKACOULIBANTANG,DJIBABOUYA,0
MAKACOULIBANTANG,CABROUSSE,0
MAKACOULIBANTANG,LOUDIA OUOLOF,0
MAKACOULIBANTANG,SINDIAN,0
MAKACOULIBANTANG,TENGHORY,1
MAKACOULIBANTANG,KATABA I,0
MAKACOULIBANTANG,TENDOUCK,0
MAKACOULIBANTANG,NYASSIA,0
MAKACOULIBANTANG,NIAGUIS,0
MAKACOULIBANTANG,BANDAFASSI,0
MAKACOULIBANTANG,BEMBOU,0
MAKACOULIBANTANG,DAKATELY,0
MAKACOULIBANTANG,DAR SALAM,0
MAKACOULIBANTANG,FONGOLIMBI,0
MAKACOULIBANTANG,SABODALA,0
MAKACOULIBANTANG,KOUSSANAR,5
MAKACOULIBANTANG,MISSIRAH,0
MAKACOULIBANTANG,KOUTHIABA OUOLOF,0
MAKACOULIBANTANG,BAMBA NDIAYENE,2
MAKACOULIBANTANG,KOULOR,0
MAKACOULIBANTANG,DIANKE MAKHA,0
MAKACOULIBANTANG,BALA,0
MAKACOULIBANTANG,BOYNGUEL BAMBA,0
MAKACOULIBANTANG,MOUDERY,0
MAKACOULIBANTANG,KENIEBA,0
MAKACOULIBANTANG,BELE,0
MAKACOULIBANTANG,OGO,0
MAKACOULIBANTANG,AGNAM CIVOL,0
MAKACOULIBANTANG,VELINGARA,0
MAKACOULIBANTANG,ORKADIERE,0
MAKACOULIBANTANG,OURO SIDY,0
KOUTHIABA OUOLOF,PARCELLES ASSAINIES,0
KOUTHIABA OUOLOF,ALMADIES,0
KOUTHIABA OUOLOF,GRAND DAKAR,0
KOUTHIABA OUOLOF,DAKAR PLATEAU,0
KOUTHIABA OUOLOF,GUEDIAWAYE,0
KOUTHIABA OUOLOF,PIKINE DAGOUDANE,0
KOUTHIABA OUOLOF,THIAROYE,0
KOUTHIABA OUOLOF,NIAYES,0
KOUTHIABA OUOLOF,RUFISQUE,0
KOUTHIABA OUOLOF,BAMBILOR,0
KOUTHIABA OUOLOF,KEUR MOUSSA,0
KOUTHIABA OUOLOF,SINDIA,1
KOUTHIABA OUOLOF,NOTTO,0
KOUTHIABA OUOLOF,THIENABA,0
KOUTHIABA OUOLOF,PAMBAL,0
KOUTHIABA OUOLOF,MEOUANE,0
KOUTHIABA OUOLOF,MERINA DAKHAR,0
KOUTHIABA OUOLOF,NIAKHENE,0
KOUTHIABA OUOLOF,THIES SUD,0
KOUTHIABA OUOLOF,THIES NORD,0
KOUTHIABA OUOLOF,FISSEL,0
KOUTHIABA OUOLOF,SESSENE,0
KOUTHIABA OUOLOF,TAIF,0
KOUTHIABA OUOLOF,KAEL,0
KOUTHIABA OUOLOF,NDAME,5
KOUTHIABA OUOLOF,NDOULO,0
KOUTHIABA OUOLOF,NDINDY,0
KOUTHIABA OUOLOF,NGOYE,0
KOUTHIABA OUOLOF,LAMBAYE,0
KOUTHIABA OUOLOF,BABA GARAGE,0
KOUTHIABA OUOLOF,COLOBANE,0
KOUTHIABA OUOLOF,NIAKHAR,0
KOUTHIABA OUOLOF,TATTAGUINE,0
KOUTHIABA OUOLOF,OUADIOUR,0
KOUTHIABA OUOLOF,NDIOB,0
KOUTHIABA OUOLOF,FIMELA,0
KOUTHIABA OUOLOF,NIODIOR,0
KOUTHIABA OUOLOF,TOUBACOUTA,0
KOUTHIABA OUOLOF,DJILOR,0
KOUTHIABA OUOLOF,SAKAL,0
KOUTHIABA OUOLOF,MEUR MOMAR SARR,0
KOUTHIABA OUOLOF,MBEDIENE,0
KOUTHIABA OUOLOF,COKI,0
KOUTHIABA OUOLOF,SAGATTA GUETH I,0
KOUTHIABA OUOLOF,SAGATTA GUETH II,0
KOUTHIABA OUOLOF,DAROU MOUSTY,0
KOUTHIABA OUOLOF,SAGATTA DJOLOF,0
KOUTHIABA OUOLOF,YANG YANG,0
KOUTHIABA OUOLOF,DODJI,0
KOUTHIABA OUOLOF,BARKEDJI,1
KOUTHIABA OUOLOF,MBADAKHOUNE,0
KOUTHIABA OUOLOF,NGUELOU,0
KOUTHIABA OUOLOF,NGOTHIE,0
KOUTHIABA OUOLOF,KOUMBAL,0
KOUTHIABA OUOLOF,NDIEDIENG,0
KOUTHIABA OUOLOF,PAOS KOTO,0
KOUTHIABA OUOLOF,WACK NGOUNA,0
KOUTHIABA OUOLOF,MEDINA SABAKH,0
KOUTHIABA OUOLOF,GNIBY,0
KOUTHIABA OUOLOF,DAROU MINAME II,1
KOUTHIABA OUOLOF,KATAKELKEUR MBOUCKI,0
KOUTHIABA OUOLOF,KEUR MBOUCKI,0
KOUTHIABA OUOLOF,SAGNA,0
KOUTHIABA OUOLOF,IDA MOURIDE,2
KOUTHIABA OUOLOF,MISSIRAH WADENE,0
KOUTHIABA OUOLOF,LOUR ESCALE,2
KOUTHIABA OUOLOF,MABO,0
KOUTHIABA OUOLOF,MBANE,0
KOUTHIABA OUOLOF,SALDE,0
KOUTHIABA OUOLOF,NDIAYE MBERESS,0
KOUTHIABA OUOLOF,GAMADJI SARRE,1
KOUTHIABA OUOLOF,CAS CAS,1
KOUTHIABA OUOLOF,RAO,0
KOUTHIABA OUOLOF,THILE BOUBACAR,0
KOUTHIABA OUOLOF,FAFACOUROU,0
KOUTHIABA OUOLOF,MAMPATIM,0
KOUTHIABA OUOLOF,NDORNA,0
KOUTHIABA OUOLOF,BONCONTO,0
KOUTHIABA OUOLOF,NIAMING,0
KOUTHIABA OUOLOF,DIOULACOLON,0
KOUTHIABA OUOLOF,SARE COLY SALE,0
KOUTHIABA OUOLOF,PAKOUR,0
KOUTHIABA OUOLOF,SARE BIDJI,0
KOUTHIABA OUOLOF,DJIBANAR,0
KOUTHIABA OUOLOF,DJIREDJI,0
KOUTHIABA OUOLOF,DIAROUME,0
KOUTHIABA OUOLOF,BONA,0
KOUTHIABA OUOLOF,KARANTABA,0
KOUTHIABA OUOLOF,DIENDE,0
KOUTHIABA OUOLOF,BOGHAL,0
KOUTHIABA OUOLOF,SIMBANDI BRASSOU,0
KOUTHIABA OUOLOF,DJIBABOUYA,0
KOUTHIABA OUOLOF,CABROUSSE,0
KOUTHIABA OUOLOF,LOUDIA OUOLOF,0
KOUTHIABA OUOLOF,SINDIAN,0
KOUTHIABA OUOLOF,TENGHORY,0
KOUTHIABA OUOLOF,KATABA I,0
KOUTHIABA OUOLOF,TENDOUCK,0
KOUTHIABA OUOLOF,NYASSIA,0
KOUTHIABA OUOLOF,NIAGUIS,0
KOUTHIABA OUOLOF,BANDAFASSI,0
KOUTHIABA OUOLOF,BEMBOU,0
KOUTHIABA OUOLOF,DAKATELY,0
KOUTHIABA OUOLOF,DAR SALAM,0
KOUTHIABA OUOLOF,FONGOLIMBI,0
KOUTHIABA OUOLOF,SABODALA,0
KOUTHIABA OUOLOF,KOUSSANAR,4
KOUTHIABA OUOLOF,MISSIRAH,0
KOUTHIABA OUOLOF,MAKACOULIBANTANG,0
KOUTHIABA OUOLOF,BAMBA NDIAYENE,4
KOUTHIABA OUOLOF,KOULOR,0
KOUTHIABA OUOLOF,DIANKE MAKHA,0
KOUTHIABA OUOLOF,BALA,0
KOUTHIABA OUOLOF,BOYNGUEL BAMBA,0
KOUTHIABA OUOLOF,MOUDERY,0
KOUTHIABA OUOLOF,KENIEBA,0
KOUTHIABA OUOLOF,BELE,0
KOUTHIABA OUOLOF,OGO,0
KOUTHIABA OUOLOF,AGNAM CIVOL,0
KOUTHIABA OUOLOF,VELINGARA,0
KOUTHIABA OUOLOF,ORKADIERE,0
KOUTHIABA OUOLOF,OURO SIDY,1
BAMBA NDIAYENE,PARCELLES ASSAINIES,2
BAMBA NDIAYENE,ALMADIES,0
BAMBA NDIAYENE,GRAND DAKAR,3
BAMBA NDIAYENE,DAKAR PLATEAU,0
BAMBA NDIAYENE,GUEDIAWAYE,2
BAMBA NDIAYENE,PIKINE DAGOUDANE,0
BAMBA NDIAYENE,THIAROYE,0
BAMBA NDIAYENE,NIAYES,2
BAMBA NDIAYENE,RUFISQUE,0
BAMBA NDIAYENE,BAMBILOR,0
BAMBA NDIAYENE,KEUR MOUSSA,0
BAMBA NDIAYENE,SINDIA,0
BAMBA NDIAYENE,NOTTO,0
BAMBA NDIAYENE,THIENABA,0
BAMBA NDIAYENE,PAMBAL,0
BAMBA NDIAYENE,MEOUANE,0
BAMBA NDIAYENE,MERINA DAKHAR,0
BAMBA NDIAYENE,NIAKHENE,0
BAMBA NDIAYENE,THIES SUD,0
BAMBA NDIAYENE,THIES NORD,0
BAMBA NDIAYENE,FISSEL,0
BAMBA NDIAYENE,SESSENE,0
BAMBA NDIAYENE,TAIF,0
BAMBA NDIAYENE,KAEL,0
BAMBA NDIAYENE,NDAME,2
BAMBA NDIAYENE,NDOULO,0
BAMBA NDIAYENE,NDINDY,0
BAMBA NDIAYENE,NGOYE,0
BAMBA NDIAYENE,LAMBAYE,0
BAMBA NDIAYENE,BABA GARAGE,0
BAMBA NDIAYENE,COLOBANE,0
BAMBA NDIAYENE,NIAKHAR,0
BAMBA NDIAYENE,TATTAGUINE,0
BAMBA NDIAYENE,OUADIOUR,0
BAMBA NDIAYENE,NDIOB,0
BAMBA NDIAYENE,FIMELA,0
BAMBA NDIAYENE,NIODIOR,0
